Date	Price	Open	High	Low	Vol	Change 	Nothing
2014/09/15	478	478	479	474	563000	0.00	0
2014/09/14	478	478	480	472	421000	-0.09	0
2014/09/13	478	478	481	475	528000	0.09	0
2014/09/12	478	479	480	471	515000	-0.16	0
2014/09/11	479	480	489	475	629000	-0.25	0
2014/09/10	480	475	491	472	829000	1.01	0
2014/09/09	475	476	479	468	729000	-0.17	0
2014/09/08	476	486	487	470	814000	-2.07	0
2014/09/07	486	485	491	479	356000	0.26	0
2014/09/06	485	484	491	481	379000	0.17	0
2014/09/05	484	491	495	483	604000	-1.49	0
2014/09/04	491	480	499	476	881000	2.28	0
2014/09/03	480	479	487	477	614000	0.23	0
2014/09/02	479	477	487	471	675000	0.37	0
2014/09/01	477	482	488	472	679000	-0.95	0
2014/08/31	482	506	508	478	610000	-4.78	0
2014/08/30	506	513	513	503	263000	-1.29	0
2014/08/29	513	511	515	507	364000	0.35	0
2014/08/28	511	515	522	503	447000	-0.87	0
2014/08/27	515	513	527	513	379000	0.52	0
2014/08/26	513	503	516	502	353000	1.91	0
2014/08/25	503	510	511	500	274000	-1.33	0
2014/08/24	510	498	515	497	253000	2.42	0
2014/08/23	498	516	517	494	313000	-3.57	0
2014/08/22	516	518	524	501	603000	-0.36	0
2014/08/21	518	517	537	511	565000	0.22	0
2014/08/20	517	485	522	469	589000	6.53	0
2014/08/19	485	462	487	456	512000	4.96	0
2014/08/18	462	486	493	450	638000	-4.80	0
2014/08/17	486	522	525	478	314000	-6.99	0
2014/08/16	522	497	524	483	387000	5.15	0
2014/08/15	497	505	515	483	477000	-1.65	0
2014/08/14	505	542	545	496	1088000	-6.88	0
2014/08/13	542	568	574	523	482000	-4.50	0
2014/08/12	568	576	578	562	333000	-1.43	0
2014/08/11	576	592	594	572	257000	-2.73	0
2014/08/10	592	590	597	588	134000	0.43	0
2014/08/09	590	596	596	587	142000	-1.06	0
2014/08/08	596	593	608	592	311000	0.51	0
2014/08/07	593	590	595	588	250000	0.51	0
2014/08/06	590	589	594	587	301000	0.17	0
2014/08/05	589	593	594	585	409000	-0.68	0
2014/08/04	593	589	595	587	342000	0.65	0
2014/08/03	589	592	592	581	126000	-0.47	0
2014/08/02	592	599	599	587	212000	-1.18	0
2014/08/01	599	590	604	586	893000	1.57	0
2014/07/31	590	565	594	564	352000	4.41	0
2014/07/30	565	586	586	564	410000	-3.61	0
2014/07/29	586	588	591	580	672000	-0.37	0
2014/07/28	588	595	598	578	233000	-1.19	0
2014/07/27	595	596	602	594	353000	-0.16	0
2014/07/26	596	601	603	593	348000	-0.75	0
2014/07/25	601	602	609	597	592000	-0.23	0
2014/07/24	602	622	622	599	474000	-3.19	0
2014/07/23	622	623	625	621	217000	-0.13	0
2014/07/22	623	625	629	620	328000	-0.42	0
2014/07/21	625	621	626	615	253000	0.67	0
2014/07/20	621	627	628	620	230000	-0.97	0
2014/07/19	627	628	634	625	396000	-0.07	0
2014/07/18	628	627	630	618	335000	0.14	0
2014/07/17	627	615	633	610	292000	1.92	0
2014/07/16	615	620	622	614	300000	-0.77	0
2014/07/15	620	618	624	617	369000	0.21	0
2014/07/14	618	628	629	616	255000	-1.55	0
2014/07/13	628	636	639	628	170000	-1.24	0
2014/07/12	636	633	639	626	343000	0.47	0
2014/07/11	633	618	634	616	312000	2.35	0
2014/07/10	618	623	625	612	361000	-0.74	0
2014/07/09	623	615	624	611	307000	1.25	0
2014/07/08	615	614	620	609	321000	0.28	0
2014/07/07	614	627	628	607	253000	-2.08	0
2014/07/06	627	623	629	623	270000	0.59	0
2014/07/05	623	624	628	620	325000	-0.16	0
2014/07/04	624	638	642	623	360000	-2.21	0
2014/07/03	638	646	646	634	401000	-1.19	0
2014/07/02	646	643	652	605	478000	0.39	0
2014/07/01	643	635	653	634	411000	1.27	0
2014/06/30	635	601	637	597	383000	5.67	0
2014/06/29	601	598	604	593	289000	0.59	0
2014/06/28	598	602	609	594	294000	-0.78	0
2014/06/27	602	583	604	580	339000	3.35	0
2014/06/26	583	569	583	566	415000	2.51	0
2014/06/25	569	589	590	567	309000	-3.45	0
2014/06/24	589	591	596	585	308000	-0.41	0
2014/06/23	591	604	605	583	265000	-2.06	0
2014/06/22	604	597	610	592	204000	1.10	0
2014/06/21	597	591	599	585	228000	1.06	0
2014/06/20	591	600	602	587	215000	-1.57	0
2014/06/19	600	606	613	599	560000	-1.00	0
2014/06/18	606	605	614	604	331000	0.19	0
2014/06/17	605	599	608	595	300000	1.00	0
2014/06/16	599	582	606	581	399000	2.88	0
2014/06/15	582	583	588	561	394000	-0.19	0
2014/06/14	583	610	614	564	500000	-4.41	0
2014/06/13	610	597	619	595	755000	2.21	0
2014/06/12	597	643	644	591	459000	-7.13	0
2014/06/11	643	656	663	642	380000	-1.93	0
2014/06/10	656	644	661	642	356000	1.75	0
2014/06/09	644	651	652	639	326000	-1.03	0
2014/06/08	651	652	659	649	331000	-0.10	0
2014/06/07	652	650	660	641	197000	0.19	0
2014/06/06	650	660	664	647	604000	-1.48	0
2014/06/05	660	639	665	636	276000	3.33	0
2014/06/04	639	669	670	602	560000	-4.56	0
2014/06/03	669	656	677	631	436000	2.13	0
2014/06/02	656	650	663	626	413000	0.88	0
2014/06/01	650	628	675	622	355000	3.48	0
2014/05/31	628	612	629	605	441000	2.54	0
2014/05/30	612	564	613	564	621000	8.49	0
2014/05/29	564	571	574	558	373000	-1.12	0
2014/05/28	571	570	582	563	357000	0.13	0
2014/05/27	570	582	586	555	335000	-2.05	0
2014/05/26	582	570	586	565	296000	2.03	0
2014/05/25	570	521	575	521	187000	9.60	0
2014/05/24	521	518	527	510	286000	0.46	0
2014/05/23	518	515	541	515	276000	0.53	0
2014/05/22	515	489	519	486	312000	5.43	0
2014/05/21	489	485	495	482	140000	0.88	0
2014/05/20	485	444	486	437	190000	9.16	0
2014/05/19	444	450	452	441	135000	-1.39	0
2014/05/18	450	453	454	449	145000	-0.59	0
2014/05/17	453	454	456	452	171000	-0.19	0
2014/05/16	454	448	455	442	176000	1.23	0
2014/05/15	448	443	450	442	217000	1.24	0
2014/05/14	443	434	444	434	220000	2.01	0
2014/05/13	434	438	442	433	265000	-0.98	0
2014/05/12	438	433	441	430	139000	1.15	0
2014/05/11	433	452	455	429	189000	-4.13	0
2014/05/10	452	446	460	441	45000	1.45	0
2014/05/09	446	441	456	439	227000	0.98	0
2014/05/08	441	447	456	440	254000	-1.22	0
2014/05/07	447	432	459	424	503000	3.32	0
2014/05/06	432	431	435	420	419000	0.31	0
2014/05/05	431	436	444	426	304000	-1.19	0
2014/05/04	436	439	447	429	337000	-0.59	0
2014/05/03	439	454	454	429	258000	-3.31	0
2014/05/02	454	460	463	442	338000	-1.40	0
2014/05/01	460	446	465	445	420000	3.25	0
2014/04/30	446	446	453	431	408000	-0.11	0
2014/04/29	446	442	454	431	372000	0.95	0
2014/04/28	442	443	451	421	454000	-0.28	0
2014/04/27	443	458	461	437	696000	-3.21	0
2014/04/26	458	465	469	449	689000	-1.43	0
2014/04/25	465	500	503	438	645000	-7.16	0
2014/04/24	500	487	507	477	423000	2.67	0
2014/04/23	487	488	510	482	474000	-0.13	0
2014/04/22	488	495	521	483	568000	-1.46	0
2014/04/21	495	499	525	491	735000	-0.67	0
2014/04/20	499	506	522	489	769000	-1.48	0
2014/04/19	506	486	517	473	838000	4.22	0
2014/04/18	486	502	512	472	836000	-3.28	0
2014/04/17	502	537	537	487	800000	-6.51	0
2014/04/16	537	526	549	496	806000	2.00	0
2014/04/15	526	478	527	466	800000	10.04	0
2014/04/14	478	428	498	420	762000	11.88	0
2014/04/13	428	438	454	410	497000	-2.30	0
2014/04/12	438	435	470	428	519000	0.58	0
2014/04/11	435	385	450	356	516000	13.13	0
2014/04/10	385	457	464	385	365000	-15.90	0
2014/04/09	457	467	480	451	388000	-1.98	0
2014/04/08	467	462	481	458	391000	0.90	0
2014/04/07	462	456	485	448	395000	1.47	0
2014/04/06	456	457	472	446	359000	-0.21	0
2014/04/05	457	444	461	439	116000	2.76	0
2014/04/04	444	436	457	416	257000	1.85	0
2014/04/03	436	424	449	387	402000	2.81	0
2014/04/02	424	464	480	409	438000	-8.43	0
2014/04/01	464	445	487	438	397000	4.23	0
2014/03/31	445	447	473	423	415000	-0.51	0
2014/03/30	447	477	479	424	386000	-6.33	0
2014/03/29	477	483	494	474	429000	-1.14	0
2014/03/28	483	461	515	454	411000	4.81	0
2014/03/27	461	563	568	461	378000	-18.13	0
2014/03/26	563	563	575	546	371000	-0.08	0
2014/03/25	563	568	570	550	387000	-0.82	0
2014/03/24	568	551	573	531	367000	2.98	0
2014/03/23	551	564	564	539	413000	-2.34	0
2014/03/22	564	550	570	537	377000	2.68	0
2014/03/21	550	566	587	540	382000	-2.90	0
2014/03/20	566	595	598	560	424000	-4.87	0
2014/03/19	595	599	607	590	358000	-0.66	0
2014/03/18	599	606	612	586	365000	-1.23	0
2014/03/17	606	619	623	603	358000	-2.06	0
2014/03/16	619	624	627	613	330000	-0.78	0
2014/03/15	624	614	629	609	346000	1.63	0
2014/03/14	614	625	631	611	400000	-1.76	0
2014/03/13	625	619	636	616	341000	0.91	0
2014/03/12	619	609	641	608	320000	1.76	0
2014/03/11	609	613	620	600	243000	-0.70	0
2014/03/10	613	627	634	595	263000	-2.25	0
2014/03/09	627	609	638	599	195000	2.93	0
2014/03/08	609	617	626	589	217000	-1.22	0
2014/03/07	617	648	655	600	234000	-4.86	0
2014/03/06	648	658	662	636	207000	-1.53	0
2014/03/05	658	662	666	637	126000	-0.54	0
2014/03/04	662	662	686	645	137000	-0.05	0
2014/03/03	662	545	695	545	126000	21.60	0
2014/03/02	545	557	563	542	83000	-2.30	0
2014/03/01	557	574	564	263	40000	-2.88	0
2014/02/28	574	597	599	570	51000	-3.78	0
2014/02/27	597	593	630	581	50000	0.56	0
2014/02/26	593	136	650	523	60000	336.84	0
2014/02/25	136	174	175	102	3043000	-21.97	0
2014/02/24	174	310	317	132	9512000	-43.90	0
2014/02/23	310	256	349	220	3855000	21.35	0
2014/02/22	256	112	291	97	7217000	129.11	0
2014/02/21	112	112	160	92	8259000	-0.32	0
2014/02/20	112	262	272	109	10218000	-57.21	0
2014/02/19	262	294	309	257	3150000	-11.03	0
2014/02/18	294	272	370	248	4888000	7.96	0
2014/02/17	272	300	411	263	5144000	-9.18	0
2014/02/16	300	371	540	220	8618000	-19.21	0
2014/02/15	371	428	448	310	5062000	-13.24	0
2014/02/14	428	451	500	302	6582000	-5.26	0
2014/02/13	451	531	549	451	2894000	-15.00	0
2014/02/12	531	579	585	512	2130000	-8.26	0
2014/02/11	579	583	610	550	1673000	-0.63	0
2014/02/10	583	660	700	500	4013000	-11.67	0
2014/02/09	660	649	694	623	1989000	1.66	0
2014/02/08	649	696	719	632	2288000	-6.74	0
2014/02/07	696	829	833	652	4991000	-16.07	0
2014/02/06	829	905	909	801	1860000	-8.36	0
2014/02/05	905	927	940	890	756000	-2.39	0
2014/02/04	927	932	949	901	461000	-0.54	0
2014/02/03	932	953	960	932	279000	-2.27	0
2014/02/02	953	940	959	934	158000	1.37	0
2014/02/01	940	939	969	928	437000	0.17	0
2014/01/31	939	941	955	925	431000	-0.27	0
2014/01/30	941	926	953	910	543000	1.70	0
2014/01/29	926	933	951	919	568000	-0.75	0
2014/01/28	933	944	973	912	1041000	-1.15	0
2014/01/27	944	1007	1022	937	833000	-6.30	0
2014/01/26	1007	961	1038	951	1307000	4.78	0
2014/01/25	961	917	978	916	818000	4.86	0
2014/01/24	917	944	950	903	620000	-2.92	0
2014/01/23	944	951	958	936	197000	-0.71	0
2014/01/22	951	962	974	935	478000	-1.17	0
2014/01/21	962	956	974	943	659000	0.65	0
2014/01/20	956	955	981	926	1041000	0.12	0
2014/01/19	955	906	958	902	757000	5.42	0
2014/01/18	906	894	925	885	604000	1.29	0
2014/01/17	894	914	930	867	1031000	-2.12	0
2014/01/16	914	941	956	911	510000	-2.95	0
2014/01/15	941	919	973	915	683000	2.39	0
2014/01/14	919	923	943	904	431000	-0.39	0
2014/01/13	923	940	949	880	1013000	-1.80	0
2014/01/12	940	1005	1023	922	993000	-6.52	0
2014/01/11	1005	958	1011	935	1118000	4.97	0
2014/01/10	958	937	965	906	635000	2.22	0
2014/01/09	937	939	965	867	1442000	-0.20	0
2014/01/08	939	880	967	859	1410000	6.70	0
2014/01/07	880	1013	1044	880	2267000	-13.11	0
2014/01/06	1013	1015	1093	965	2308000	-0.21	0
2014/01/05	1015	925	1030	911	2137000	9.74	0
2014/01/04	925	884	932	848	1424000	4.57	0
2014/01/03	884	857	888	839	971000	3.19	0
2014/01/02	857	816	886	811	1281000	5.02	0
2014/01/01	816	806	830	771	1076000	1.24	0
2013/12/31	806	805	814	777	917000	0.14	0
2013/12/30	805	785	819	781	1048000	2.53	0
2013/12/29	785	762	804	735	704000	3.01	0
2013/12/28	762	803	806	716	1334000	-5.11	0
2013/12/27	803	802	837	768	1389000	0.13	0
2013/12/26	802	707	830	707	2353000	13.39	0
2013/12/25	707	703	710	674	534000	0.64	0
2013/12/24	703	713	730	666	1095000	-1.47	0
2013/12/23	713	640	725	631	1507000	11.53	0
2013/12/22	640	641	700	615	1163000	-0.15	0
2013/12/21	641	650	690	610	1473000	-1.46	0
2013/12/20	650	732	774	621	3477000	-11.20	0
2013/12/19	732	541	746	522	4576000	35.30	0
2013/12/18	541	715	717	455	11050000	-24.34	0
2013/12/17	715	760	780	679	3171000	-5.92	0
2013/12/16	760	920	925	714	4133000	-17.39	0
2013/12/15	920	909	928	838	1517000	1.20	0
2013/12/14	909	937	948	875	1159000	-2.97	0
2013/12/13	937	900	990	882	1737000	4.09	0
2013/12/12	900	920	941	840	991000	-2.17	0
2013/12/11	920	1034	1057	856	2436000	-11.01	0
2013/12/10	1034	919	1068	912	2210000	12.49	0
2013/12/09	919	804	980	788	2763000	14.30	0
2013/12/08	804	697	829	653	3121000	15.34	0
2013/12/07	697	845	896	576	9766000	-17.51	0
2013/12/06	845	1106	1119	800	5352000	-23.62	0
2013/12/05	1106	1238	1240	870	5844000	-10.60	0
2013/12/04	1238	1155	1240	1131	1630000	7.16	0
2013/12/03	1155	1097	1186	1065	1934000	5.32	0
2013/12/02	1097	1004	1118	975	3705000	9.18	0
2013/12/01	1004	1206	1217	840	7992000	-16.69	0
2013/11/30	1206	1207	1233	1150	1510000	-0.11	0
2013/11/29	1207	1101	1242	1050	3871000	9.58	0
2013/11/28	1101	1080	1225	1032	3740000	1.99	0
2013/11/27	1080	970	1095	914	3786000	11.33	0
2013/11/26	970	830	975	825	3161000	16.86	0
2013/11/25	830	795	850	759	2638000	4.40	0
2013/11/24	795	833	855	745	2595000	-4.50	0
2013/11/23	833	802	890	800	2131000	3.80	0
2013/11/22	802	765	822	682	3015000	4.85	0
2013/11/21	765	638	784	595	3873000	19.90	0
2013/11/20	638	646	650	453	9159000	-1.20	0
2013/11/19	646	785	901	503	9910000	-17.79	0
2013/11/18	785	528	788	522	7207000	48.67	0
2013/11/17	528	462	537	457	2672000	14.36	0
2013/11/16	462	434	477	428	1914000	6.46	0
2013/11/15	434	433	458	413	2813000	0.12	0
2013/11/14	433	435	448	403	3141000	-0.33	0
2013/11/13	435	380	445	372	3602000	14.42	0
2013/11/12	380	363	392	359	2203000	4.70	0
2013/11/11	363	336	376	321	1800000	7.93	0
2013/11/10	336	368	373	290	7425000	-8.56	0
2013/11/09	368	355	395	340	4991000	3.60	0
2013/11/08	355	310	358	308	4463000	14.65	0
2013/11/07	310	264	324	264	8613000	17.25	0
2013/11/06	264	251	273	251	3882000	5.09	0
2013/11/05	251	238	259	229	4510000	5.52	0
2013/11/04	238	224	239	222	1806000	6.32	0
2013/11/03	224	212	227	212	1227000	5.82	0
2013/11/02	212	213	215	211	488000	-0.82	0
2013/11/01	213	211	215	210	588000	1.07	0
2013/10/31	211	208	215	205	529000	1.52	0
2013/10/30	208	216	217	204	1347000	-3.70	0
2013/10/29	216	207	217	204	1002000	4.40	0
2013/10/28	207	207	210	200	1107000	0.00	0
2013/10/27	207	189	208	189	1316000	9.73	0
2013/10/26	189	198	198	187	1209000	-4.71	0
2013/10/25	198	207	209	177	3675000	-4.40	0
2013/10/24	207	228	233	175	9675000	-9.21	0
2013/10/23	228	203	228	201	3990000	12.31	0
2013/10/22	203	193	206	193	3387000	5.30	0
2013/10/21	193	186	197	183	2410000	3.59	0
2013/10/20	186	183	186	177	1142000	1.61	0
2013/10/19	183	168	196	167	5528000	8.84	0
2013/10/18	168	158	168	157	2589000	6.78	0
2013/10/17	158	153	160	151	1588000	3.12	0
2013/10/16	153	158	163	144	4278000	-3.33	0
2013/10/15	158	151	158	151	1573000	4.44	0
2013/10/14	151	148	154	146	2999000	2.60	0
2013/10/13	148	143	148	142	1617000	3.25	0
2013/10/12	143	140	143	139	1102000	1.99	0
2013/10/11	140	140	142	139	725000	-0.22	0
2013/10/10	140	140	142	139	1108000	0.65	0
2013/10/09	140	137	142	136	1749000	2.21	0
2013/10/08	137	136	138	136	523000	0.51	0
2013/10/07	136	138	139	135	736000	-1.45	0
2013/10/06	138	137	138	134	489000	0.80	0
2013/10/05	137	137	138	135	500000	-0.09	0
2013/10/04	137	131	140	129	1851000	4.45	0
2013/10/03	131	123	132	120	3527000	6.50	0
2013/10/02	123	140	142	110	11132000	-12.33	0
2013/10/01	140	142	144	139	957000	-1.13	0
2013/09/30	142	144	146	138	1463000	-1.38	0
2013/09/29	144	143	146	141	1810000	0.97	0
2013/09/28	143	139	143	138	1366000	2.57	0
2013/09/27	139	137	143	135	2714000	1.33	0
2013/09/26	137	135	139	135	654000	1.56	0
2013/09/25	135	135	138	135	952000	0.16	0
2013/09/24	135	133	137	133	858000	1.03	0
2013/09/23	133	134	135	132	600000	-0.45	0
2013/09/22	134	134	135	131	589000	-0.28	0
2013/09/21	134	134	136	132	509000	0.43	0
2013/09/20	134	135	137	131	1105000	-0.92	0
2013/09/19	135	140	141	131	2102000	-3.82	0
2013/09/18	140	139	142	139	949000	0.91	0
2013/09/17	139	139	141	138	964000	-0.19	0
2013/09/16	139	138	142	138	1061000	0.81	0
2013/09/15	138	137	141	135	644000	1.16	0
2013/09/14	137	141	142	137	890000	-2.81	0
2013/09/13	141	139	146	138	2012000	0.94	0
2013/09/12	139	142	146	138	2053000	-1.94	0
2013/09/11	142	133	146	128	4156000	7.15	0
2013/09/10	133	133	136	131	888000	-0.36	0
2013/09/09	133	126	138	124	2969000	5.37	0
2013/09/08	126	129	130	124	735000	-2.07	0
2013/09/07	129	122	131	121	1419000	5.82	0
2013/09/06	122	130	134	122	1917000	-6.37	0
2013/09/05	130	133	138	127	2703000	-1.74	0
2013/09/04	133	144	146	130	2875000	-7.98	0
2013/09/03	144	144	149	142	1700000	0.00	0
2013/09/02	144	146	149	142	1065000	-1.38	0
2013/09/01	146	141	147	141	1410000	3.55	0
2013/08/31	141	138	149	136	3115000	2.15	0
2013/08/30	138	129	143	129	4607000	6.75	0
2013/08/29	129	129	131	128	822000	0.42	0
2013/08/28	129	131	132	128	1256000	-1.93	0
2013/08/27	131	120	133	120	5385000	9.34	0
2013/08/26	120	122	123	120	1144000	-1.67	0
2013/08/25	122	120	123	119	744000	2.10	0
2013/08/24	120	119	121	118	896000	0.92	0
2013/08/23	119	122	122	118	1947000	-2.86	0
2013/08/22	122	123	125	121	1396000	-1.05	0
2013/08/21	123	121	125	120	3064000	1.73	0
2013/08/20	121	119	123	117	2429000	2.28	0
2013/08/19	119	113	124	112	5307000	4.52	0
2013/08/18	113	113	115	112	962000	0.56	0
2013/08/17	113	109	114	108	1278000	3.45	0
2013/08/16	109	110	112	108	1354000	-0.91	0
2013/08/15	110	113	113	109	1586000	-2.28	0
2013/08/14	113	110	115	108	5057000	2.70	0
2013/08/13	110	107	110	105	1875000	2.61	0
2013/08/12	107	105	108	104	2008000	1.72	0
2013/08/11	105	103	105	103	817000	1.94	0
2013/08/10	103	103	104	102	400000	0.19	0
2013/08/09	103	103	106	102	1204000	-0.24	0
2013/08/08	103	106	107	101	2402000	-2.77	0
2013/08/07	106	107	107	105	772000	-0.53	0
2013/08/06	107	107	108	105	1341000	-0.15	0
2013/08/05	107	105	108	105	1544000	1.52	0
2013/08/04	105	105	106	104	638000	0.16	0
2013/08/03	105	105	106	102	890000	0.43	0
2013/08/02	105	104	108	101	2750000	0.48	0
2013/08/01	104	106	108	103	1502000	-2.08	0
2013/07/31	106	108	112	104	4550000	-1.62	0
2013/07/30	108	102	108	101	2785000	6.39	0
2013/07/29	102	99	103	98	2474000	2.73	0
2013/07/28	99	94	101	94	4223000	4.64	0
2013/07/27	94	96	97	93	1512000	-1.69	0
2013/07/26	96	97	98	96	1115000	-0.96	0
2013/07/25	97	95	98	94	2251000	1.96	0
2013/07/24	95	96	96	92	1460000	-0.49	0
2013/07/23	96	92	97	92	2461000	4.32	0
2013/07/22	92	92	92	90	910000	-0.43	0
2013/07/21	92	90	92	88	877000	2.43	0
2013/07/20	90	92	93	89	943000	-2.37	0
2013/07/19	92	90	95	88	2768000	2.14	0
2013/07/18	90	99	99	86	5950000	-8.56	0
2013/07/17	99	97	100	96	1727000	1.44	0
2013/07/16	97	99	101	96	1653000	-1.81	0
2013/07/15	99	94	102	93	3451000	4.73	0
2013/07/14	94	98	99	93	1234000	-3.97	0
2013/07/13	98	94	98	88	3446000	4.61	0
2013/07/12	94	89	104	88	10155000	5.63	0
2013/07/11	89	88	91	85	3557000	1.11	0
2013/07/10	88	77	90	76	6007000	14.73	0
2013/07/09	77	76	78	73	3252000	0.92	0
2013/07/08	76	77	80	73	5899000	-0.65	0
2013/07/07	77	70	77	67	4295000	9.82	0
2013/07/06	70	69	75	67	4104000	1.69	0
2013/07/05	69	80	81	65	9106000	-14.42	0
2013/07/04	80	79	84	72	6355000	1.46	0
2013/07/03	79	90	91	76	7362000	-12.74	0
2013/07/02	90	88	93	88	2777000	2.68	0
2013/07/01	88	98	98	86	5317000	-9.70	0
2013/06/30	98	95	98	94	858000	2.64	0
2013/06/29	95	95	100	93	2554000	0.36	0
2013/06/28	95	102	102	92	4777000	-6.96	0
2013/06/27	102	104	104	100	1473000	-2.17	0
2013/06/26	104	103	106	102	1323000	0.65	0
2013/06/25	103	102	110	100	9371000	1.21	0
2013/06/24	102	108	108	101	2890000	-5.38	0
2013/06/23	108	108	109	106	1105000	-0.28	0
2013/06/22	108	110	110	108	728000	-1.19	0
2013/06/21	110	111	115	108	3808000	-1.61	0
2013/06/20	111	108	115	107	4309000	2.81	0
2013/06/19	108	107	111	105	1757000	0.84	0
2013/06/18	107	102	113	101	6061000	5.30	0
2013/06/17	102	100	102	99	1519000	2.05	0
2013/06/16	100	100	102	99	866000	0.10	0
2013/06/15	100	100	104	98	2253000	-0.20	0
2013/06/14	100	104	105	97	3605000	-3.80	0
2013/06/13	104	109	110	100	3044000	-4.44	0
2013/06/12	109	109	112	106	1770000	-0.20	0
2013/06/11	109	106	110	103	1613000	2.49	0
2013/06/10	106	100	111	95	6432000	5.88	0
2013/06/09	100	108	109	88	14943000	-6.91	0
2013/06/08	108	111	113	107	1722000	-2.80	0
2013/06/07	111	119	119	106	6577000	-6.70	0
2013/06/06	119	122	123	117	2210000	-2.40	0
2013/06/05	122	121	124	120	1664000	0.41	0
2013/06/04	121	121	124	119	2195000	0.55	0
2013/06/03	121	123	123	115	2890000	-1.44	0
2013/06/02	123	129	130	115	10114000	-5.26	0
2013/06/01	129	129	130	127	636000	0.37	0
2013/05/31	129	129	130	126	1658000	0.00	0
2013/05/30	129	132	132	127	2470000	-2.61	0
2013/05/29	132	129	133	128	1925000	2.52	0
2013/05/28	129	130	131	125	2280000	-0.59	0
2013/05/27	130	134	136	124	4683000	-2.79	0
2013/05/26	134	132	136	131	2336000	1.14	0
2013/05/25	132	133	134	128	1684000	-0.83	0
2013/05/24	133	126	134	125	4877000	5.38	0
2013/05/23	126	124	127	123	2212000	2.02	0
2013/05/22	124	123	125	122	1831000	0.74	0
2013/05/21	123	122	123	121	1339000	0.71	0
2013/05/20	122	123	124	120	1732000	-0.39	0
2013/05/19	123	123	125	120	2057000	-0.58	0
2013/05/18	123	124	125	122	2265000	-0.23	0
2013/05/17	124	118	126	117	7912000	4.48	0
2013/05/16	118	114	119	112	4523000	3.49	0
2013/05/15	114	111	116	103	11797000	2.53	0
2013/05/14	111	118	120	109	8778000	-5.58	0
2013/05/13	118	115	119	115	2618000	2.75	0
2013/05/12	115	116	118	112	2060000	-0.71	0
2013/05/11	116	118	119	113	2804000	-1.75	0
2013/05/10	118	113	123	112	7748000	4.34	0
2013/05/09	113	113	114	109	2695000	-0.35	0
2013/05/08	113	110	117	110	6172000	3.28	0
2013/05/07	110	112	114	98	13967000	-2.36	0
2013/05/06	112	116	125	106	15007000	-3.22	0
2013/05/05	116	113	119	107	8421000	2.73	0
2013/05/04	113	98	116	92	13262000	15.09	0
2013/05/03	98	106	109	79	24648000	-7.67	0
2013/05/02	106	116	127	91	23417000	-8.70	0
2013/05/01	116	139	140	104	18001000	-16.41	0
2013/04/30	139	144	147	134	6523000	-3.31	0
2013/04/29	144	134	149	133	7021000	7.11	0
2013/04/28	134	128	137	128	2752000	5.03	0
2013/04/27	128	137	140	123	5988000	-6.50	0
2013/04/26	137	142	145	121	12901000	-3.39	0
2013/04/25	142	154	162	120	18765000	-8.10	0
2013/04/24	154	144	166	141	22590000	7.47	0
2013/04/23	144	127	144	125	11615000	12.62	0
2013/04/22	127	119	127	119	5915000	6.88	0
2013/04/21	119	127	131	110	9913000	-5.86	0
2013/04/20	127	119	132	115	7436000	6.87	0
2013/04/19	119	109	136	106	25717000	8.69	0
2013/04/18	109	93	113	86	17298000	17.13	0
2013/04/17	93	68	99	63	32763000	36.15	0
2013/04/16	68	82	85	50	57235000	-17.03	0
2013/04/15	82	90	102	72	23667000	-8.46	0
2013/04/14	90	93	110	84	16628000	-3.23	0
2013/04/13	93	117	130	86	23835000	-20.51	0
2013/04/12	117	125	140	54	55647000	-6.33	0
2013/04/11	125	165	189	110	11875000	-24.30	0
2013/04/10	165	230	266	105	19018000	-28.26	0
2013/04/09	230	188	240	187	10584000	22.67	0
2013/04/08	188	162	195	163	11425000	15.53	0
2013/04/07	162	143	165	143	6096000	13.79	0
2013/04/06	143	142	144	140	1829000	0.22	0
2013/04/05	142	132	145	130	6859000	7.72	0
2013/04/04	132	135	142	116	8836000	-2.13	0
2013/04/03	135	118	147	110	15271000	14.43	0
2013/04/02	118	104	118	99	8129000	13.44	0
2013/04/01	104	93	106	92	9056000	11.79	0
2013/03/31	93	92	94	91	2113000	0.91	0
2013/03/30	92	91	95	87	3729000	1.87	0
2013/03/29	91	86	93	83	8318000	5.01	0
2013/03/28	86	89	96	75	14026000	-3.08	0
2013/03/27	89	79	90	78	7223000	13.27	0
2013/03/26	79	74	80	73	5667000	6.66	0
2013/03/25	74	72	78	70	7974000	2.94	0
2013/03/24	72	64	73	63	4202000	11.11	0
2013/03/23	64	70	71	52	15046000	-7.90	0
2013/03/22	70	71	74	65	7320000	-1.38	0
2013/03/21	71	65	75	63	9431000	9.86	0
2013/03/20	65	59	66	58	9314000	9.05	0
2013/03/19	59	52	62	50	11170000	14.61	0
2013/03/18	52	47	53	47	6531000	8.86	0
2013/03/17	47	47	48	47	1394000	0.85	0
2013/03/16	47	47	47	46	1632000	0.00	0
2013/03/15	47	47	48	46	2029000	-0.47	0
2013/03/14	47	47	48	46	3704000	0.53	0
2013/03/13	47	44	47	44	4952000	5.94	0
2013/03/12	44	48	48	37	18341000	-8.49	0
2013/03/11	48	46	49	46	4139000	5.22	0
2013/03/10	46	47	48	46	3636000	-1.81	0
2013/03/09	47	44	47	43	4448000	6.04	0
